close,forecast
121.11,144.23501114845274
121.11,141.62247674584387
121.11,144.38472339272496
121.11,143.84224662184712
121.11,144.26371407508847
121.11,141.61925620913505
121.11,144.38472339272496
121.11,144.23501114845274
121.11,144.24185372114178
121.11,141.62247674584387
121.11,144.38472339272496
121.11,144.23501114845274
121.11,141.62247674584387
121.11,142.07163056373597
121.11,143.96696340084074
121.11,144.25710642218587
121.11,141.61925620913505
121.11,144.38472339272496
121.11,143.84224662184712
121.11,144.26371407508847
121.11,141.61925620913505
121.11,142.07163056373597
121.11,143.96696340084074
121.11,144.25710642218587
121.11,144.24061505317687
121.11,141.62247674584387
121.11,144.38472339272496
121.11,141.60569493055343
121.11,144.92667052626607
121.11,144.20493714451788
121.11,141.62730755090712
121.11,144.38472339272496
121.11,141.60569493055343
116.6,140.52242853999138
116.6,140.6981100988388
116.6,143.7321888375282
116.6,140.25603804469108
116.6,143.2879726064205
116.6,140.29168605446816
116.6,143.7531308686733
116.6,143.0995583951473
116.6,140.31043692469595
116.6,143.7531308686733
116.6,140.25603804469108
116.6,140.72037195205687
116.6,143.7321888375282
116.6,143.5624443423748
116.6,140.2727216207981
116.6,140.72037195205687
116.6,140.67335382461548
116.6,140.67335382461548
116.6,140.67335382461548
116.6,143.26649666666984
116.6,140.29168605446816
116.6,143.7531308686733
116.6,143.5624443423748
116.6,140.2727216207981
116.6,143.75506575345992
116.6,140.25603804469108
116.6,140.72037195205687
116.6,143.7321888375282
116.6,140.25603804469108
116.6,140.72037195205687
116.6,143.7321888375282
116.6,143.5624443423748
116.6,140.2727216207981
116.6,143.75506575345992
116.6,143.5624443423748
116.6,143.10889111757277
116.6,140.31043692469595
116.6,143.7531308686733
116.6,140.25603804469108
116.6,143.75506575345992
116.6,140.25603804469108
116.6,143.75506575345992
116.6,143.0995583951473
116.6,144.2577300274372
116.6,143.5394179320335
116.6,143.57388707160948
116.6,143.10889111757277
116.6,143.5974174916744
116.6,143.57066653490065
116.6,140.2727216207981
116.6,143.75506575345992
116.6,143.5624443423748
116.6,143.10889111757277
116.6,143.5974174916744
116.6,140.27006489157677
116.6,140.72037195205687
116.6,140.67335382461548
116.6,143.7321888375282
116.6,143.5624443423748
116.6,140.2727216207981
116.6,143.75506575345992
116.6,140.25603804469108
116.6,143.75506575345992
116.6,143.0995583951473
116.6,143.13327152013778
116.6,143.59604641437528
116.6,143.57066653490065
116.6,143.5720888674259
116.6,143.5720888674259
116.6,140.2727216207981
116.6,140.72037195205687
116.6,143.26649666666984
116.6,143.58792246103283
116.6,140.27006489157677
116.6,140.72037195205687
116.6,140.67335382461548
116.6,140.67335382461548
116.6,143.7321888375282
116.6,143.5624443423748
116.6,143.10889111757277
116.6,143.5974174916744
116.6,143.57066653490065
116.6,140.2727216207981
116.6,140.72037195205687
116.6,143.26649666666984
116.6,143.12409683465958
116.6,143.13193461298943
116.6,140.30764778614042
116.6,143.7531308686733
116.6,143.5624443423748
116.6,140.2727216207981
116.6,143.75506575345992
116.6,140.25603804469108
116.6,143.75506575345992
116.6,143.0995583951473
116.6,143.5974174916744
116.6,140.27006489157677
116.6,140.72037195205687
116.6,140.67335382461548
116.6,144.41821868300437
116.6,143.53035429954525
116.6,143.57388707160948
116.6,143.10889111757277
116.6,140.31043692469595
116.6,143.7531308686733
116.6,143.0995583951473
116.6,144.2577300274372
116.6,143.5394179320335
116.6,140.27629667282105
116.6,140.72037195205687
116.6,143.7321888375282
116.6,143.5624443423748
116.6,140.2727216207981
116.6,140.72037195205687
116.6,143.26649666666984
116.6,140.29168605446816
116.6,143.7531308686733
116.6,140.25603804469108
116.6,143.2879726064205
116.6,140.29168605446816
116.6,140.71640394330024
116.6,140.67335382461548
116.6,144.41821868300437
116.6,143.53035429954525
116.6,143.57388707160948
116.7,140.49021463036536
116.7,142.78975045204163
116.7,142.70424819231033
116.7,143.0456635248661
116.7,142.69558605909347
116.7,140.55017897367478
116.7,142.49381131887435
116.7,142.71523389577865
116.7,143.04520649909972
116.7,142.69558605909347
116.7,140.55017897367478
116.7,142.7873457276821
116.7,142.70424819231033
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,140.5491666829586
116.7,142.7873457276821
116.7,142.70424819231033
116.7,142.7071184849739
116.7,140.5491666829586
116.7,142.7873457276821
116.7,142.41171753168106
116.7,143.05760172128677
116.7,143.0339047217369
116.7,142.69605589866637
116.7,142.70756696820257
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,140.5491666829586
116.7,142.7873457276821
116.7,143.04249851465224
116.7,142.69558605909347
116.7,142.70756696820257
116.7,142.7071184849739
116.7,140.5491666829586
116.7,142.49381131887435
116.7,142.42239570379257
116.7,142.71765570521353
116.7,140.5483252429962
116.7,140.75279088258742
116.7,142.78015718221664
116.7,142.70424819231033
116.7,142.41449385643006
116.7,142.71805720448492
116.7,142.41409235715867
116.7,142.71805720448492
116.7,142.7067084431648
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,143.0456635248661
116.7,142.69558605909347
116.7,140.55017897367478
116.7,142.7873457276821
116.7,142.70424819231033
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.41449385643006
116.7,143.05760172128677
116.7,142.69514611840248
116.7,142.70756696820257
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,142.7071184849739
116.7,140.5491666829586
116.7,142.49381131887435
116.7,142.71523389577865
116.7,140.5483252429962
116.7,140.75279088258742
116.7,142.48695593237875
116.7,140.56476962804794
116.7,142.49306384682654
116.7,142.42239570379257
116.7,140.56977982640265
116.7,142.78656408548355
116.7,142.70424819231033
116.7,143.0456635248661
116.7,140.5480945944786
116.7,143.1369405400753
116.7,142.6924295914173
116.7,140.55017897367478
116.7,142.7873457276821
116.7,142.70424819231033
116.7,142.7071184849739
116.7,142.41449385643006
116.7,142.42510368824006
116.7,142.42471500277517
116.7,142.71765570521353
116.7,142.7067084431648
116.7,143.0456635248661
116.7,142.69558605909347
116.7,142.70756696820257
116.7,142.41449385643006
116.7,140.5706383514404
116.7,142.78656408548355
116.7,142.70424819231033
116.7,142.41449385643006
116.7,142.71805720448492
116.7,142.7067084431648
116.7,142.7071184849739
116.7,142.7071184849739
116.7,140.5491666829586
116.7,140.75279088258742
116.7,140.7367864382267
116.7,142.78015718221664
116.7,142.70424819231033
116.7,142.7071184849739
116.7,140.5491666829586
116.7,142.7873457276821
116.7,140.543575592041
116.7,142.7873457276821
116.7,142.70424819231033
116.7,142.7071184849739
119.84000000000002,142.22560126304626
119.84000000000002,140.19184941649436
119.84000000000002,140.3620722937584
119.84000000000002,142.65488513827324
119.84000000000002,142.22790774822235
119.84000000000002,142.5781048095226
119.84000000000002,142.56438549399374
119.84000000000002,140.17438419818876
119.84000000000002,140.36310594081877
119.84000000000002,142.32160230159758
119.84000000000002,142.57428629517554
119.84000000000002,140.17358119964598
119.84000000000002,140.36310594081877
119.84000000000002,142.32160230159758
119.84000000000002,140.18541261434555
119.84000000000002,140.3620722937584
119.84000000000002,140.35144964814185
119.84000000000002,142.65488513827324
119.84000000000002,140.16895114421843
119.84000000000002,140.36310594081877
119.84000000000002,142.32160230159758
119.84000000000002,143.00024285197256
119.84000000000002,142.55052095532417
119.84000000000002,142.56549602389336
119.84000000000002,142.56491940259932
119.84000000000002,142.99018828511237
119.84000000000002,142.55106340646742
119.84000000000002,142.56549602389336
119.84000000000002,142.56491940259932
119.84000000000002,142.99018828511237
119.84000000000002,140.17577663183212
119.84000000000002,140.36287956357
119.84000000000002,140.35144964814185
119.84000000000002,140.35144964814185
119.84000000000002,140.35144964814185
119.84000000000002,140.35144964814185
119.84000000000002,142.65488513827324
119.84000000000002,140.16895114421843
119.84000000000002,143.09844359397889
119.84000000000002,142.54713811039923
119.84000000000002,140.1753238773346
119.84000000000002,140.36310594081877
119.84000000000002,140.35144964814185
119.84000000000002,142.32160230159758
119.84000000000002,140.18541261434555
119.84000000000002,142.6614244508743
119.84000000000002,142.56110088825224
119.84000000000002,140.17438419818876
119.84000000000002,140.36310594081877
119.84000000000002,142.65488513827324
119.84000000000002,142.22790774822235
119.84000000000002,142.5781048095226
119.84000000000002,140.17358119964598
119.84000000000002,140.36310594081877
119.84000000000002,142.65488513827324
119.84000000000002,142.22790774822235
119.84000000000002,140.1914607310295
119.84000000000002,140.3620722937584
119.84000000000002,140.35144964814185
119.84000000000002,142.65488513827324
119.84000000000002,142.22790774822235
119.84000000000002,140.1914607310295
119.84000000000002,143.09773029208182
119.84000000000002,142.54713811039923
119.84000000000002,142.56549602389336
119.84000000000002,142.23162375211714
119.84000000000002,142.5781048095226
119.84000000000002,142.56438549399374
119.84000000000002,140.17438419818876
119.84000000000002,140.36310594081877
119.84000000000002,140.35144964814185
119.84000000000002,142.65488513827324
119.84000000000002,142.56110088825224
119.84000000000002,142.56491940259932
119.84000000000002,142.23162375211714
119.84000000000002,142.24440765976905
119.84000000000002,140.19061501979826
119.84000000000002,142.6614244508743
119.84000000000002,142.56110088825224
119.84000000000002,140.17438419818876
119.84000000000002,142.66206941246986
119.84000000000002,142.56110088825224
119.84000000000002,142.23162375211714
119.84000000000002,142.5781048095226
119.84000000000002,140.17358119964598
119.84000000000002,143.09844359397889
119.84000000000002,142.54713811039923
119.84000000000002,142.56549602389336
119.84000000000002,140.17438419818876
119.84000000000002,142.66206941246986
119.84000000000002,140.16895114421843
119.84000000000002,142.66206941246986
119.84000000000002,142.22790774822235
119.84000000000002,142.5781048095226
119.84000000000002,142.56438549399374
119.84000000000002,142.56491940259932
119.84000000000002,140.17438419818876
119.84000000000002,142.66206941246986
119.84000000000002,142.56110088825224
119.84000000000002,142.23162375211714
119.84000000000002,143.00436889767647
119.84000000000002,142.55052095532417
119.84000000000002,142.9908503317833
119.84000000000002,142.97638781547545
119.84000000000002,142.2213727068901
119.84000000000002,142.57858746290205
119.84000000000002,142.56438549399374
119.84000000000002,140.17438419818876
119.84000000000002,142.66206941246986
119.84000000000002,142.56110088825224
119.84000000000002,140.17438419818876
119.84000000000002,140.36310594081877
119.84000000000002,140.35144964814185
119.84000000000002,142.65488513827324
119.84000000000002,142.56110088825224
119.84000000000002,140.17438419818876
119.84000000000002,140.36310594081877
119.84000000000002,142.65488513827324
119.84000000000002,142.56110088825224
119.84000000000002,142.56491940259932
119.84000000000002,142.56491940259932
119.84000000000002,140.17438419818876
119.84000000000002,142.32841497540474
119.84000000000002,140.18541261434555
119.84000000000002,140.3620722937584
119.84000000000002,142.65488513827324
119.84000000000002,140.16895114421843
119.84000000000002,142.66206941246986
119.84000000000002,142.56110088825224
119.84000000000002,142.56491940259932
119.84000000000002,142.56491940259932
119.84000000000002,142.56491940259932
119.84000000000002,142.56491940259932
119.84000000000002,142.56491940259932
119.84000000000002,142.56491940259932
119.84000000000002,142.23162375211714
119.84000000000002,142.5781048095226
119.84000000000002,142.23109838604927
119.84000000000002,143.00436889767647
119.84000000000002,142.55052095532417
119.84000000000002,142.56549602389336
119.84000000000002,142.56491940259932
119.84000000000002,142.56491940259932
119.84000000000002,142.56491940259932
119.84000000000002,142.56491940259932
119.84000000000002,142.99018828511237
119.84000000000002,142.55106340646742
119.84000000000002,142.9908503317833
119.84000000000002,142.55106340646742
119.84000000000002,142.56549602389336
119.84000000000002,142.56491940259932
119.84000000000002,140.17438419818876
119.84000000000002,140.36310594081877
119.84000000000002,142.65488513827324
119.84000000000002,142.98604942560195
119.84000000000002,142.55106340646742
119.84000000000002,142.56549602389336
119.84000000000002,142.56491940259932
119.84000000000002,140.17438419818876
119.84000000000002,140.36310594081877
119.84000000000002,142.65488513827324
119.84000000000002,140.16895114421843
119.84000000000002,142.66206941246986
119.84000000000002,142.22790774822235
119.84000000000002,142.5781048095226
119.84000000000002,140.17358119964598
119.84000000000002,140.36310594081877
119.84000000000002,140.35144964814185
119.84000000000002,142.65488513827324
119.84000000000002,142.56110088825224
119.84000000000002,142.23162375211714
119.84000000000002,143.00436889767647
119.84000000000002,142.55052095532417
119.84000000000002,142.56549602389336
119.84000000000002,140.17438419818876
119.84000000000002,142.66206941246986
119.84000000000002,142.56110088825224
119.84000000000002,142.56491940259932
123.8,143.11754470825196
123.8,141.1537989580631
123.8,143.171939316988
123.8,141.14928422689437
123.8,143.171939316988
123.8,141.14928422689437
123.8,141.3795654153824
123.8,141.3583372092247
123.8,143.1639819431305
123.8,143.095086376667
123.8,141.1557423853874
123.8,143.171939316988
123.8,143.095086376667
123.8,141.1557423853874
123.8,143.171939316988
123.8,141.14928422689437
123.8,143.171939316988
123.8,143.095086376667
123.8,141.1557423853874
123.8,143.171939316988
123.8,143.095086376667
123.8,143.09774310588836
123.8,143.09774310588836
123.8,143.09774310588836
123.8,141.1557423853874
123.8,143.171939316988
123.8,142.80212858915328
123.8,141.1847741997242
123.8,143.48472006320952
123.8,143.0827424097061
123.8,143.0982257592678
123.8,141.1557423853874
123.8,143.171939316988
123.8,142.80212858915328
123.8,143.10914739370347
123.8,141.15460622787475
123.8,141.3795654153824
123.8,143.1639819431305
123.8,143.095086376667
123.8,143.09774310588836
123.8,141.1557423853874
123.8,143.171939316988
123.8,143.095086376667
123.8,143.09774310588836
123.8,141.1557423853874
123.8,143.171939316988
123.8,143.095086376667
123.8,142.8046699941158
123.8,143.10914739370347
123.8,142.80423859596252
123.8,143.10914739370347
123.8,141.15460622787475
123.8,143.171939316988
123.8,143.095086376667
123.8,141.1557423853874
123.8,142.8770509159565
123.8,141.17829895615577
123.8,142.87598309874534
123.8,143.106576089859
123.8,143.0972946226597
123.8,143.09774310588836
123.8,143.09774310588836
123.8,143.09774310588836
123.8,143.09774310588836
123.8,142.8046699941158
123.8,143.10914739370347
123.8,143.40016602516172
123.8,143.0858049094677
123.8,143.0982257592678
123.8,143.09774310588836
123.8,143.09774310588836
123.8,142.8046699941158
123.8,143.10914739370347
123.8,143.40016602516172
123.8,143.0858049094677
123.8,141.1570921063423
123.8,143.171939316988
123.8,143.095086376667
123.8,143.09774310588836
123.8,142.8046699941158
123.8,143.10914739370347
123.8,143.0972946226597
123.8,143.09774310588836
123.8,141.1557423853874
123.8,141.3795654153824
123.8,143.47699760913846
123.8,141.1457518875599
123.8,143.17208026885984
123.8,143.095086376667
123.8,143.09774310588836
123.8,143.4006700348854
123.8,141.15132162213325
123.8,143.17208026885984
123.8,143.095086376667
123.8,143.09774310588836
123.8,143.09774310588836
123.8,143.09774310588836
123.8,143.09774310588836
123.8,142.8046699941158
123.8,141.1847741997242
123.8,142.87598309874534
123.8,143.106576089859
123.8,143.0972946226597
123.8,143.09774310588836
123.8,141.1557423853874
123.8,143.171939316988
123.8,143.095086376667
123.8,143.09774310588836
123.8,143.09774310588836
123.8,143.09774310588836
123.8,143.4006700348854
123.8,143.0858049094677
123.8,141.1570921063423
123.8,143.171939316988
123.8,143.095086376667
123.8,143.09774310588836
123.8,143.09774310588836
123.8,142.8046699941158
123.8,143.10914739370347
123.8,143.40016602516172
123.8,143.0858049094677
123.8,143.0982257592678
123.8,143.09774310588836
123.8,143.09774310588836
123.8,143.09774310588836
123.8,143.09774310588836
123.8,141.1557423853874
123.8,143.171939316988
123.8,142.80212858915328
123.8,143.10914739370347
123.8,141.15460622787475
123.8,143.171939316988
123.8,141.14928422689437
123.8,143.48599717259404
123.8,143.0827424097061
123.8,143.0982257592678
123.8,142.8046699941158
123.8,143.4132745492458
123.8,141.1503136026859
123.8,143.17208026885984
123.8,141.14928422689437
123.8,143.171939316988
123.8,142.80212858915328
123.8,143.10914739370347
123.8,141.15460622787475
123.8,141.3795654153824
123.8,142.86949077010155
123.8,143.106576089859
123.8,143.40016602516172
122.33,143.9379358577728
122.33,143.9120519685745
122.33,143.55655426263806
122.33,141.67392417907715
122.33,141.97095248579978
122.33,144.0098512113094
122.33,143.9085666131973
122.33,141.6277645766735
122.33,141.97723125100134
122.33,141.93574014544487
122.33,144.0098512113094
122.33,141.61562990188597
122.33,144.0250868272781
122.33,141.61562990188597
122.33,144.0250868272781
122.33,143.9085666131973
122.33,141.6277645766735
122.33,144.0250868272781
122.33,141.61562990188597
122.33,144.0250868272781
122.33,141.61562990188597
122.33,144.0250868272781
122.33,143.9085666131973
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,141.6277645766735
122.33,144.0250868272781
122.33,141.61562990188597
122.33,144.0250868272781
122.33,143.5519028508663
122.33,143.93122142314908
122.33,141.62539402246475
122.33,143.66496760845183
122.33,143.92653156995772
122.33,141.62539402246475
122.33,144.0250868272781
122.33,143.9085666131973
122.33,143.91342304587363
122.33,141.6277645766735
122.33,144.0250868272781
122.33,143.9085666131973
122.33,143.55655426263806
122.33,143.93122142314908
122.33,143.91251753687857
122.33,143.55655426263806
122.33,141.67392417907715
122.33,143.66279353260992
122.33,143.92653156995772
122.33,141.62539402246475
122.33,141.97723125100134
122.33,141.93574014544487
122.33,144.0098512113094
122.33,143.9085666131973
122.33,141.6277645766735
122.33,144.0250868272781
122.33,143.9085666131973
122.33,143.91342304587363
122.33,143.91342304587363
122.33,141.6277645766735
122.33,144.0250868272781
122.33,143.9085666131973
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,141.6277645766735
122.33,141.97723125100134
122.33,141.93574014544487
122.33,144.44940748810765
122.33,143.8860612976551
122.33,143.55766479253768
122.33,143.93122142314908
122.33,141.62539402246475
122.33,144.0250868272781
122.33,143.9085666131973
122.33,141.6277645766735
122.33,144.0250868272781
122.33,141.61562990188597
122.33,144.0250868272781
122.33,143.9085666131973
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,144.33467266440388
122.33,143.8918488669395
122.33,144.33601811408994
122.33,143.8918488669395
122.33,143.9145592033863
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.55655426263806
122.33,143.57366496562955
122.33,143.93035435557363
122.33,143.91251753687857
122.33,143.55655426263806
122.33,143.93122142314908
122.33,143.55567865252493
122.33,141.67392417907715
122.33,143.66279353260992
122.33,143.92653156995772
122.33,143.91251753687857
122.33,141.6277645766735
122.33,141.97723125100134
122.33,143.6505136346817
122.33,143.92653156995772
122.33,143.91251753687857
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.91342304587363
122.33,143.55655426263806
122.33,143.57366496562955
122.33,143.93035435557363
122.33,141.62539402246475
122.33,144.0250868272781
122.33,143.5519028508663
122.33,141.67392417907715
122.33,144.0227974271774
122.33,143.5519028508663
122.33,141.67392417907715
122.33,143.66279353260992
122.33,143.56920576095578
122.33,141.67157925248145
122.33,141.97095248579978
122.33,144.0098512113094
122.33,143.9085666131973
122.33,141.6277645766735
122.33,143.66496760845183
122.33,143.92653156995772
122.33,143.91251753687857
122.33,141.6277645766735
122.33,144.0250868272781
122.33,144.32912428617476
122.33,143.8918488669395
122.33,141.63103636860848
122.80999999999999,143.1531542766094
122.80999999999999,143.10262516617775
122.80999999999999,141.74852188944817
122.80999999999999,142.88166388630867
122.80999999999999,143.32355654716488
122.80999999999999,141.74263180971144
122.80999999999999,141.89103704571724
122.80999999999999,141.87845388770103
122.80999999999999,143.14599135875702
122.80999999999999,143.10245431542396
122.80999999999999,143.10391081809996
122.80999999999999,141.74852188944817
122.80999999999999,141.8905543923378
122.80999999999999,143.14599135875702
122.80999999999999,142.83550001263617
122.80999999999999,143.11323926925658
122.80999999999999,143.10357338786125
122.80999999999999,143.10391081809996
122.80999999999999,143.10391081809996
122.80999999999999,142.83687963247297
122.80999999999999,143.11323926925658
122.80999999999999,143.31459115386008
122.80999999999999,143.0957954072952
122.80999999999999,143.1042098069191
122.80999999999999,141.74852188944817
122.80999999999999,143.15042920708655
122.80999999999999,143.10245431542396
122.80999999999999,141.74852188944817
122.80999999999999,143.15042920708655
122.80999999999999,142.83550001263617
122.80999999999999,141.7743417096138
122.80999999999999,143.14951515555381
122.80999999999999,143.10245431542396
122.80999999999999,143.10391081809996
122.80999999999999,143.10391081809996
122.80999999999999,142.83687963247297
122.80999999999999,141.7743417096138
122.80999999999999,142.88080109000205
122.80999999999999,141.77066841840744
122.80999999999999,143.14951515555381
122.80999999999999,141.74470337510107
122.80999999999999,143.15042920708655
122.80999999999999,141.74470337510107
122.80999999999999,141.8905543923378
122.80999999999999,143.36231831192967
122.80999999999999,141.73992809653282
122.80999999999999,141.89103704571724
122.80999999999999,142.87748231410978
122.80999999999999,141.77066841840744
122.80999999999999,142.88080109000205
122.80999999999999,142.84443977832794
122.80999999999999,141.77348318457604
122.80999999999999,141.88805142879485
122.80999999999999,141.87845388770103
122.80999999999999,141.87845388770103
122.80999999999999,141.87845388770103
122.80999999999999,143.14599135875702
122.80999999999999,143.10245431542396
122.80999999999999,142.83687963247297
122.80999999999999,143.11323926925658
122.80999999999999,141.74762492299078
122.80999999999999,141.8905543923378
122.80999999999999,141.87845388770103
122.80999999999999,141.87845388770103
122.80999999999999,141.87845388770103
122.80999999999999,143.36231831192967
122.80999999999999,142.82849940299988
122.80999999999999,143.11349554538725
122.80999999999999,143.10357338786125
122.80999999999999,143.10391081809996
122.80999999999999,141.74852188944817
122.80999999999999,141.8905543923378
122.80999999999999,141.87845388770103
122.80999999999999,143.14599135875702
122.80999999999999,143.10245431542396
122.80999999999999,141.74852188944817
122.80999999999999,141.8905543923378
122.80999999999999,143.14599135875702
122.80999999999999,143.10245431542396
122.80999999999999,141.74852188944817
122.80999999999999,143.15042920708655
122.80999999999999,141.74470337510107
122.80999999999999,141.8905543923378
122.80999999999999,141.87845388770103
122.80999999999999,141.87845388770103
122.80999999999999,143.14599135875702
122.80999999999999,143.10245431542396
122.80999999999999,141.74852188944817
122.80999999999999,141.8905543923378
122.80999999999999,143.14599135875702
122.80999999999999,143.10245431542396
122.80999999999999,142.83687963247297
122.80999999999999,143.11323926925658
122.80999999999999,141.74762492299078
122.80999999999999,141.8905543923378
122.80999999999999,141.87845388770103
122.80999999999999,141.87845388770103
122.80999999999999,143.14599135875702
122.80999999999999,143.10245431542396
122.80999999999999,143.10391081809996
122.80999999999999,141.74852188944817
122.80999999999999,143.3672131860256
122.80999999999999,143.09412106990814
122.80999999999999,143.1042098069191
122.80999999999999,142.83687963247297
122.80999999999999,143.11323926925658
122.80999999999999,141.74762492299078
122.80999999999999,143.15042920708655
122.80999999999999,143.10245431542396
122.80999999999999,143.10391081809996
122.80999999999999,142.83687963247297
122.80999999999999,141.7743417096138
122.80999999999999,143.14951515555381
122.80999999999999,141.74470337510107
122.80999999999999,142.88166388630867
122.80999999999999,141.77066841840744
122.80999999999999,143.14951515555381
122.80999999999999,141.74470337510107
122.80999999999999,143.15042920708655
122.80999999999999,143.10245431542396
122.80999999999999,141.74852188944817
122.80999999999999,143.15042920708655
122.80999999999999,141.74470337510107
122.80999999999999,143.15042920708655
122.80999999999999,143.10245431542396
122.80999999999999,143.10391081809996
122.80999999999999,141.74852188944817
122.80999999999999,143.3672131860256
