,negative,neutral,positive,volume,close
910,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
911,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
912,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
913,0.0,1.0,0.0,0.13456470114711208,0.16048004465531684
914,0.0,1.0,0.0,0.13456470114711208,0.16048004465531684
915,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
916,1.0,0.0,0.0,0.13456470114711208,0.16048004465531684
917,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
918,0.0,1.0,0.0,0.13456470114711208,0.16048004465531684
919,1.0,0.0,0.0,0.13456470114711208,0.16048004465531684
920,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
921,0.0,1.0,0.0,0.13456470114711208,0.16048004465531684
922,1.0,0.0,0.0,0.13456470114711208,0.16048004465531684
923,0.0,1.0,0.0,0.13456470114711208,0.16048004465531684
924,0.0,1.0,0.0,0.13456470114711208,0.16048004465531684
925,1.0,0.0,0.0,0.13456470114711208,0.16048004465531684
926,1.0,0.0,0.0,0.13456470114711208,0.16048004465531684
927,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
928,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
929,1.0,0.0,0.0,0.13456470114711208,0.16048004465531684
930,0.0,1.0,0.0,0.13456470114711208,0.16048004465531684
931,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
932,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
933,1.0,0.0,0.0,0.13456470114711208,0.16048004465531684
934,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
935,0.0,0.0,0.0,0.13456470114711208,0.16048004465531684
936,0.0,0.0,1.0,0.13456470114711208,0.16048004465531684
937,1.0,0.0,0.0,0.13456470114711208,0.16048004465531684
938,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
939,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
940,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
941,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
942,0.0,0.0,0.0,0.06350519889984571,0.1638291934133408
943,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
944,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
945,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
946,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
947,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
948,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
949,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
950,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
951,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
952,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
953,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
954,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
955,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
956,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
957,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
958,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
959,0.0,0.0,0.0,0.06350519889984571,0.1638291934133408
960,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
961,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
962,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
963,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
964,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
965,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
966,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
967,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
968,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
969,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
970,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
971,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
972,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
973,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
974,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
975,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
976,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
977,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
978,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
979,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
980,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
981,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
982,0.0,0.0,0.0,0.06350519889984571,0.1638291934133408
983,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
984,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
985,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
986,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
987,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
988,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
989,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
990,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
991,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
992,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
993,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
994,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
995,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
996,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
997,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
998,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
999,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1000,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1001,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1002,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1003,0.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1004,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
1005,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1006,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1007,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1008,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1009,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1010,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1011,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1012,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1013,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1014,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1015,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1016,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1017,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1018,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1019,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1020,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1021,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1022,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1023,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1024,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1025,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1026,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1027,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1028,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1029,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
1030,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1031,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1032,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1033,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1034,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1035,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1036,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1037,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1038,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1039,0.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1040,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1041,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1042,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
1043,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1044,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1045,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1046,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1047,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1048,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
1049,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1050,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1051,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1052,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
1053,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1054,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1055,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1056,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1057,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1058,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1059,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1060,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1061,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1062,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1063,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1064,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1065,0.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1066,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1067,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1068,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1069,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1070,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1071,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1072,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1073,0.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1074,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1075,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1076,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
1077,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1078,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1079,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1080,0.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1081,0.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1082,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1083,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1084,1.0,0.0,0.0,0.06350519889984571,0.1638291934133408
1085,0.0,1.0,0.0,0.06350519889984571,0.1638291934133408
1086,0.0,0.0,1.0,0.06350519889984571,0.1638291934133408
1087,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1088,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1089,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1090,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1091,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1092,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1093,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1094,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1095,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1096,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1097,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1098,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1099,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1100,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1101,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1102,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1103,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1104,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1105,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1106,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1107,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1108,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1109,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1110,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1111,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1112,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1113,0.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1114,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1115,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1116,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1117,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1118,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1119,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1120,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1121,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1122,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1123,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1124,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1125,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1126,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1127,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1128,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1129,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1130,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1131,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1132,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1133,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1134,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1135,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1136,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1137,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1138,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1139,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1140,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1141,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1142,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1143,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1144,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1145,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1146,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1147,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1148,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1149,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1150,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1151,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1152,0.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1153,0.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1154,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1155,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1156,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1157,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1158,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1159,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1160,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1161,0.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1162,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1163,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1164,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1165,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1166,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1167,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1168,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1169,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1170,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1171,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1172,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1173,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1174,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1175,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1176,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1177,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1178,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1179,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1180,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1181,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1182,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1183,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1184,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1185,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1186,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1187,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1188,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1189,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1190,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1191,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1192,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1193,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1194,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1195,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1196,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1197,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1198,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1199,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1200,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1201,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1202,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1203,0.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1204,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1205,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1206,1.0,0.0,0.0,0.12912886563359494,0.14380407479765567
1207,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1208,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1209,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1210,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1211,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1212,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1213,0.0,1.0,0.0,0.12912886563359494,0.14380407479765567
1214,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1215,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1216,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1217,0.0,0.0,1.0,0.12912886563359494,0.14380407479765567
1218,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1219,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1220,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1221,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1222,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1223,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1224,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1225,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1226,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1227,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1228,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1229,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1230,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1231,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1232,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1233,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1234,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1235,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1236,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1237,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1238,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1239,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1240,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1241,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1242,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1243,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1244,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1245,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1246,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1247,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1248,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1249,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1250,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1251,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1252,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1253,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1254,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1255,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1256,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1257,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1258,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1259,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1260,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1261,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1262,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1263,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1264,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1265,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1266,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1267,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1268,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1269,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1270,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1271,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1272,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1273,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1274,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1275,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1276,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1277,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1278,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1279,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1280,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1281,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1282,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1283,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1284,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1285,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1286,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1287,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1288,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1289,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1290,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1291,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1292,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1293,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1294,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1295,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1296,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1297,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1298,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1299,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1300,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1301,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1302,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1303,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1304,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1305,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1306,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1307,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1308,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1309,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1310,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1311,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1312,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1313,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1314,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1315,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1316,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1317,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1318,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1319,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1320,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1321,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1322,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1323,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1324,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1325,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1326,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1327,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1328,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1329,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1330,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1331,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1332,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
1333,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1334,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1335,1.0,0.0,0.0,0.088161266519085,0.12363940831705278
1336,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1337,0.0,1.0,0.0,0.088161266519085,0.12363940831705278
1338,0.0,0.0,1.0,0.088161266519085,0.12363940831705278
1339,0.0,0.0,0.0,0.088161266519085,0.12363940831705278
